2018-3-15 22:00:00, 248, 103, 30
2018-3-15 23:00:00, 244, 99, 23
2018-3-16 0:00:00, 193, 69, 28
2018-3-16 1:00:00, 219, 87, 23
2018-3-16 2:00:00, 193, 79, 30
2018-3-16 3:00:00, 202, 76, 26
2018-3-16 4:00:00, 177, 79, 23
2018-3-16 5:00:00, 198, 70, 17
2018-3-16 6:00:00, 226, 95, 29
2018-3-16 7:00:00, 279, 112, 35
2018-3-16 8:00:00, 275, 125, 30
2018-3-16 9:00:00, 315, 155, 27
2018-3-16 10:00:00, 227, 86, 18
2018-3-16 11:00:00, 347, 131, 45
2018-3-16 12:00:00, 323, 138, 29
2018-3-16 13:00:00, 346, 145, 40
2018-3-16 14:00:00, 354, 164, 34
2018-3-16 15:00:00, 388, 175, 50
2018-3-16 16:00:00, 348, 158, 30
2018-3-16 17:00:00, 375, 162, 42
2018-3-16 18:00:00, 333, 142, 31
2018-3-16 19:00:00, 279, 124, 30
2018-3-16 20:00:00, 284, 140, 38
2018-3-16 21:00:00, 276, 122, 27
2018-3-16 22:00:00, 227, 89, 31
2018-3-16 23:00:00, 214, 71, 25
2018-3-17 0:00:00, 194, 78, 31
2018-3-17 1:00:00, 176, 69, 21
2018-3-17 2:00:00, 167, 67, 27
2018-3-17 3:00:00, 152, 65, 18
2018-3-17 4:00:00, 180, 69, 26
2018-3-17 5:00:00, 178, 82, 20
2018-3-17 6:00:00, 215, 91, 26
2018-3-17 7:00:00, 300, 110, 47
2018-3-17 8:00:00, 231, 106, 29
2018-3-17 9:00:00, 261, 117, 25
2018-3-17 10:00:00, 256, 136, 30
2018-3-17 11:00:00, 254, 117, 27
2018-3-17 12:00:00, 243, 117, 26
2018-3-17 13:00:00, 280, 121, 26
2018-3-17 14:00:00, 302, 132, 31
2018-3-17 15:00:00, 321, 143, 39
2018-3-17 16:00:00, 343, 138, 47
2018-3-17 17:00:00, 317, 142, 29
2018-3-17 18:00:00, 219, 91, 19
2018-3-17 19:00:00, 268, 112, 26
2018-3-17 20:00:00, 305, 143, 30
2018-3-17 21:00:00, 222, 98, 23
2018-3-17 22:00:00, 178, 67, 29
2018-3-17 23:00:00, 174, 70, 12
2018-3-18 0:00:00, 141, 49, 19
2018-3-18 1:00:00, 175, 67, 22
2018-3-18 2:00:00, 152, 50, 21
2018-3-18 3:00:00, 172, 65, 27
2018-3-18 4:00:00, 163, 55, 27
2018-3-18 5:00:00, 173, 67, 20
2018-3-18 6:00:00, 176, 62, 17
2018-3-18 7:00:00, 245, 92, 20
2018-3-18 8:00:00, 207, 70, 33
2018-3-18 9:00:00, 231, 101, 20
2018-3-18 10:00:00, 252, 101, 25
2018-3-18 11:00:00, 269, 95, 34
2018-3-18 12:00:00, 252, 89, 35
2018-3-18 13:00:00, 288, 118, 32
2018-3-18 14:00:00, 349, 140, 51
2018-3-18 15:00:00, 314, 119, 37
2018-3-18 16:00:00, 305, 128, 39
2018-3-18 17:00:00, 286, 130, 34
2018-3-18 18:00:00, 284, 134, 46
2018-3-18 19:00:00, 253, 113, 25
2018-3-18 20:00:00, 267, 124, 29
2018-3-18 21:00:00, 315, 141, 39
2018-3-18 22:00:00, 218, 72, 41
2018-3-18 23:00:00, 185, 66, 22
2018-3-19 0:00:00, 179, 68, 26
